FundraisedAmount,Main_ID,Description,EventYear
"7,500",94538-5,Wellesley to Provincetown Monument (2-Day),2022
"6,000.2",04960-5,Wellesley to Provincetown Monument (2-Day),2022
"7,480",11027-A,Wellesley to Provincetown Monument (2-Day),2022
"6,000",11205-A,Wellesley to Provincetown Monument (2-Day),2022
"8,451.1",06707-2,Wellesley to Provincetown Monument (2-Day),2022
"6,000",11492-A,Wellesley to Provincetown Monument (2-Day),2022
"6,276.52",11587-A,Wellesley to Provincetown Monument (2-Day),2022
"11,425",11589-A,Wellesley to Provincetown Monument (2-Day),2022
"7,000",11717-A,Wellesley to Provincetown Monument (2-Day),2022
"1,200",11717-A,Wellesley to Provincetown Monument (2-Day),2022
"6,000",11916-A,Wellesley to Provincetown Monument (2-Day),2022
"13,641.75",40676-9,Wellesley to Provincetown Monument (2-Day),2022
"10,296.61",55696-5,Wellesley to Provincetown Monument (2-Day),2022
"10,506",65639-9,Wellesley to Provincetown Monument (2-Day),2022
"10,938.63",71386-3,Wellesley to Provincetown Monument (2-Day),2022
"10,405",77629-5,Wellesley to Provincetown Monument (2-Day),2022
"8,670",81303-5,Wellesley to Provincetown Monument (2-Day),2022
"6,000",93142-5,Wellesley to Provincetown Monument (2-Day),2022
"6,605",69573-2,Wellesley to Provincetown Monument (2-Day),2022
"6,700",69626-5,Wellesley to Provincetown Monument (2-Day),2022
"6,000",84397-9,Wellesley to Provincetown Monument (2-Day),2022
"7,252.55",97314-0,Wellesley to Provincetown Monument (2-Day),2022
"7,300",97566-9,Wellesley to Provincetown Monument (2-Day),2022
"14,621.06",21836-8,Wellesley to Provincetown Monument (2-Day),2022
"9,500.2",34446-5,Wellesley to Provincetown Monument (2-Day),2022
"6,000",38503-9,Wellesley to Provincetown Monument (2-Day),2022
"13,215.13",74741-5,Wellesley to Provincetown Monument (2-Day),2022
"8,708",74781-3,Wellesley to Provincetown Monument (2-Day),2022
"6,000",84020-2,Wellesley to Provincetown Monument (2-Day),2022
"6,250",97125-2,Wellesley to Provincetown Monument (2-Day),2022
"7,029.01",97266-2,Wellesley to Provincetown Monument (2-Day),2022
"6,559",97473-8,Wellesley to Provincetown Monument (2-Day),2022
"8,462.54",97522-9,Wellesley to Provincetown Monument (2-Day),2022
"5,400",97823-9,Wellesley to Provincetown Monument (2-Day),2022
"7,516.8",98116-1,Wellesley to Provincetown Monument (2-Day),2022
"9,500",72947-5,Wellesley to Provincetown Monument (2-Day),2022
"6,805",82908-7,Wellesley to Provincetown Monument (2-Day),2022
"6,195.95",96769-3,Wellesley to Provincetown Monument (2-Day),2022
"6,000",11621-A,Wellesley to Provincetown Monument (2-Day),2022
"7,119.56",52081-0,Wellesley to Provincetown Monument (2-Day),2022
"12,020",49931-0,Wellesley to Provincetown Monument (2-Day),2022
"9,500",66393-9,Wellesley to Provincetown Monument (2-Day),2022
"6,321.12",67016-8,Wellesley to Provincetown Monument (2-Day),2022
"6,000",86413-6,Wellesley to Provincetown Monument (2-Day),2022
"9,500",86696-9,Wellesley to Provincetown Monument (2-Day),2022
"6,000",94083-0,Wellesley to Provincetown Monument (2-Day),2022
"20,923.51",53017-2,Wellesley to Provincetown Monument (2-Day),2022
"16,424.63",66612-7,Wellesley to Provincetown Monument (2-Day),2022
"26,815",66924-7,Wellesley to Provincetown Monument (2-Day),2022
"6,100",72273-1,Wellesley to Provincetown Monument (2-Day),2022
"9,500",93622-6,Wellesley to Provincetown Monument (2-Day),2022
"9,859.73",93638-1,Wellesley to Provincetown Monument (2-Day),2022
"8,348",93703-4,Wellesley to Provincetown Monument (2-Day),2022
"6,000",93870-3,Wellesley to Provincetown Monument (2-Day),2022
"8,780",93983-8,Wellesley to Provincetown Monument (2-Day),2022
"6,530",53716-2,Wellesley to Provincetown Monument (2-Day),2022
"6,000",61568-6,Wellesley to Provincetown Monument (2-Day),2022
"9,621.38",62120-1,Wellesley to Provincetown Monument (2-Day),2022
"9,500",78417-7,Wellesley to Provincetown Monument (2-Day),2022
"9,500",83150-9,Wellesley to Provincetown Monument (2-Day),2022
"6,000",99014-9,Wellesley to Provincetown Monument (2-Day),2022
"13,866",37052-3,Wellesley to Provincetown Monument (2-Day),2022
"6,000",48468-4,Wellesley to Provincetown Monument (2-Day),2022
"6,000",63099-1,Wellesley to Provincetown Monument (2-Day),2022
"9,788.68",82716-0,Wellesley to Provincetown Monument (2-Day),2022
"6,277.26",13009-A,Wellesley to Provincetown Monument (2-Day),2022
"9,817",37220-4,Wellesley to Provincetown Monument (2-Day),2022
"6,909.68",49339-0,Wellesley to Provincetown Monument (2-Day),2022
"6,865",77730-4,Wellesley to Provincetown Monument (2-Day),2022
"10,444",02963-8,Wellesley to Provincetown Monument (2-Day),2022
"8,980",12843-A,Wellesley to Provincetown Monument (2-Day),2022
"30,844",22506-3,Wellesley to Provincetown Monument (2-Day),2022
"12,954",26703-4,Wellesley to Provincetown Monument (2-Day),2022
"8,051.2",41585-7,Wellesley to Provincetown Monument (2-Day),2022
"7,544.51",61901-9,Wellesley to Provincetown Monument (2-Day),2022
"14,280",74609-2,Wellesley to Provincetown Monument (2-Day),2022
"8,283",12742-A,Wellesley to Provincetown Monument (2-Day),2022
"20,300",12751-A,Wellesley to Provincetown Monument (2-Day),2022
"10,762.44",12761-A,Wellesley to Provincetown Monument (2-Day),2022
"63,857",42454-7,Wellesley to Provincetown Monument (2-Day),2022
"17,305",53368-7,Wellesley to Provincetown Monument (2-Day),2022
"9,725",86366-1,Wellesley to Provincetown Monument (2-Day),2022
"7,104.75",93617-4,Wellesley to Provincetown Monument (2-Day),2022
"6,050",54549-7,Wellesley to Provincetown Monument (2-Day),2022
"22,908.02",62757-7,Wellesley to Provincetown Monument (2-Day),2022
"10,198",69569-3,Wellesley to Provincetown Monument (2-Day),2022
600,69569-3,Wellesley to Provincetown Monument (2-Day),2022
"9,500",84021-5,Wellesley to Provincetown Monument (2-Day),2022
"6,255",97110-0,Wellesley to Provincetown Monument (2-Day),2022
"9,500",97217-0,Wellesley to Provincetown Monument (2-Day),2022
"6,385",97348-3,Wellesley to Provincetown Monument (2-Day),2022
"6,000",97436-9,Wellesley to Provincetown Monument (2-Day),2022
"10,869",97619-2,Wellesley to Provincetown Monument (2-Day),2022
"6,330",88561-0,Wellesley to Provincetown Monument (2-Day),2022
"17,167.53",02190-8,Wellesley to Provincetown Monument (2-Day),2022
"5,952.75",38151-2,Wellesley to Provincetown Monument (2-Day),2022
"9,985.5",38314-1,Wellesley to Provincetown Monument (2-Day),2022
"8,559",38326-4,Wellesley to Provincetown Monument (2-Day),2022
"8,276",42538-4,Wellesley to Provincetown Monument (2-Day),2022
"21,702.75",62296-7,Wellesley to Provincetown Monument (2-Day),2022
"6,090",62544-3,Wellesley to Provincetown Monument (2-Day),2022
"6,225",62562-1,Wellesley to Provincetown Monument (2-Day),2022
"7,150",62569-2,Wellesley to Provincetown Monument (2-Day),2022
"7,000",68666-0,Wellesley to Provincetown Monument (2-Day),2022
"12,483",88230-9,Wellesley to Provincetown Monument (2-Day),2022
0,88230-9,Wellesley to Provincetown Monument (2-Day),2022
"7,402.1",12333-A,Wellesley to Provincetown Monument (2-Day),2022
0,12333-A,Wellesley to Provincetown Monument (2-Day),2022
"31,408.63",38420-5,Wellesley to Provincetown Monument (2-Day),2022
"10,675",42586-3,Wellesley to Provincetown Monument (2-Day),2022
"1,500",42586-3,Wellesley to Provincetown Monument (2-Day),2022
"17,576.28",50715-0,Wellesley to Provincetown Monument (2-Day),2022
"6,216.67",54321-1,Wellesley to Provincetown Monument (2-Day),2022
"13,626.52",12373-8,Wellesley to Provincetown Monument (2-Day),2022
"6,000",12712-A,Wellesley to Provincetown Monument (2-Day),2022
0,12712-A,Wellesley to Provincetown Monument (2-Day),2022
"7,700",33848-4,Wellesley to Provincetown Monument (2-Day),2022
"59,250",49891-3,Wellesley to Provincetown Monument (2-Day),2022
"9,730.76",66787-0,Wellesley to Provincetown Monument (2-Day),2022
"6,000",66803-1,Wellesley to Provincetown Monument (2-Day),2022
"11,000",72442-5,Wellesley to Provincetown Monument (2-Day),2022
"6,750",76448-5,Wellesley to Provincetown Monument (2-Day),2022
"6,000",80565-8,Wellesley to Provincetown Monument (2-Day),2022
"6,000",97303-0,Wellesley to Provincetown Monument (2-Day),2022
"6,000",12497-A,Wellesley to Provincetown Monument (2-Day),2022
"15,507.57",30478-0,Wellesley to Provincetown Monument (2-Day),2022
"6,000",62567-6,Wellesley to Provincetown Monument (2-Day),2022
"10,339.5",84019-2,Wellesley to Provincetown Monument (2-Day),2022
"10,434",84361-0,Wellesley to Provincetown Monument (2-Day),2022
"7,000",97109-0,Wellesley to Provincetown Monument (2-Day),2022
"20,360",97174-4,Wellesley to Provincetown Monument (2-Day),2022
"6,120",12792-A,Wellesley to Provincetown Monument (2-Day),2022
"20,215",60860-6,Wellesley to Provincetown Monument (2-Day),2022
"9,579.13",66420-0,Wellesley to Provincetown Monument (2-Day),2022
"16,266",93637-8,Wellesley to Provincetown Monument (2-Day),2022
"6,101.1",93863-5,Wellesley to Provincetown Monument (2-Day),2022
"8,144",93879-0,Wellesley to Provincetown Monument (2-Day),2022
"7,569",94149-9,Wellesley to Provincetown Monument (2-Day),2022
"10,680",86365-8,Wellesley to Provincetown Monument (2-Day),2022
"9,500",86502-5,Wellesley to Provincetown Monument (2-Day),2022
"9,500",94301-5,Wellesley to Provincetown Monument (2-Day),2022
"6,885",11393-A,Wellesley to Provincetown Monument (2-Day),2022
"6,250",63613-1,Wellesley to Provincetown Monument (2-Day),2022
"19,069.44",77494-1,Wellesley to Provincetown Monument (2-Day),2022
"10,905.28",11898-A,Wellesley to Provincetown Monument (2-Day),2022
"6,228",52159-2,Wellesley to Provincetown Monument (2-Day),2022
"16,547",59796-6,Wellesley to Provincetown Monument (2-Day),2022
"9,501.11",77875-6,Wellesley to Provincetown Monument (2-Day),2022
"9,693",77968-7,Wellesley to Provincetown Monument (2-Day),2022
"6,000",02944-7,Wellesley to Provincetown Monument (2-Day),2022
"18,630",17263-7,Wellesley to Provincetown Monument (2-Day),2022
"10,300",22299-8,Wellesley to Provincetown Monument (2-Day),2022
"13,372",37198-8,Wellesley to Provincetown Monument (2-Day),2022
"6,000",37319-3,Wellesley to Provincetown Monument (2-Day),2022
"6,768.51",57803-7,Wellesley to Provincetown Monument (2-Day),2022
"6,000",62199-7,Wellesley to Provincetown Monument (2-Day),2022
"65,289.25",78186-6,Wellesley to Provincetown Monument (2-Day),2022
"18,350.37",78459-1,Wellesley to Provincetown Monument (2-Day),2022
"7,100",82999-3,Wellesley to Provincetown Monument (2-Day),2022
"6,000",99136-8,Wellesley to Provincetown Monument (2-Day),2022
"50,050",19783-2,Wellesley to Provincetown Monument (2-Day),2022
"11,500",34031-7,Wellesley to Provincetown Monument (2-Day),2022
"6,600",38761-3,Wellesley to Provincetown Monument (2-Day),2022
"12,910",38807-8,Wellesley to Provincetown Monument (2-Day),2022
"6,024.28",62805-5,Wellesley to Provincetown Monument (2-Day),2022
"9,700",97165-0,Wellesley to Provincetown Monument (2-Day),2022
"6,000",97304-3,Wellesley to Provincetown Monument (2-Day),2022
"6,000",97551-7,Wellesley to Provincetown Monument (2-Day),2022
"6,530",97979-1,Wellesley to Provincetown Monument (2-Day),2022
"6,000",12643-4,Wellesley to Provincetown Monument (2-Day),2022
"14,460.7",33896-3,Wellesley to Provincetown Monument (2-Day),2022
"1,500",33896-3,Wellesley to Provincetown Monument (2-Day),2022
"6,650",56729-7,Wellesley to Provincetown Monument (2-Day),2022
"7,697.3",61041-6,Wellesley to Provincetown Monument (2-Day),2022
"18,378.58",72338-7,Wellesley to Provincetown Monument (2-Day),2022
"6,025",86560-1,Wellesley to Provincetown Monument (2-Day),2022
"3,000",11839-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",11849-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,845",52192-9,Wellesley to Wellesley (50 mile Sunday),2022
"9,665",55658-3,Wellesley to Wellesley (50 mile Sunday),2022
"15,362.1",77815-4,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",81690-6,Wellesley to Wellesley (50 mile Sunday),2022
"219,035",00848-4,Wellesley to Wellesley (50 mile Sunday),2022
"3,190",13556-4,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",13795-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,062",17432-1,Wellesley to Wellesley (50 mile Sunday),2022
"3,000",11628-A,Wellesley to Wellesley (50 mile Sunday),2022
"3,560",35817-6,Wellesley to Wellesley (50 mile Sunday),2022
"3,370",71436-7,Wellesley to Wellesley (50 mile Sunday),2022
0,71436-7,Wellesley to Wellesley (50 mile Sunday),2022
"3,872.1",77816-7,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",81539-2,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",13461-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,350",13646-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,168",13820-2,Wellesley to Wellesley (50 mile Sunday),2022
"2,840",13842-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",39823-3,Wellesley to Wellesley (50 mile Sunday),2022
"4,090.85",39747-0,Wellesley to Wellesley (50 mile Sunday),2022
"9,511.52",39882-2,Wellesley to Wellesley (50 mile Sunday),2022
"2,102",65998-5,Wellesley to Wellesley (50 mile Sunday),2022
"2,325",80016-1,Wellesley to Wellesley (50 mile Sunday),2022
"4,775",80096-7,Wellesley to Wellesley (50 mile Sunday),2022
"5,560",13387-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,001",13406-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,625",13592-0,Wellesley to Wellesley (50 mile Sunday),2022
"5,993",13619-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,097.1",13779-A,Wellesley to Wellesley (50 mile Sunday),2022
"4,602",17557-9,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",39830-1,Wellesley to Wellesley (50 mile Sunday),2022
"2,130",39932-6,Wellesley to Wellesley (50 mile Sunday),2022
"2,100",84705-6,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",90822-5,Wellesley to Wellesley (50 mile Sunday),2022
"2,180",10575-A,Wellesley to Wellesley (50 mile Sunday),2022
"16,769.79",06583-8,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",11562-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",11570-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,388",11841-A,Wellesley to Wellesley (50 mile Sunday),2022
"1,940",11873-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",11890-A,Wellesley to Wellesley (50 mile Sunday),2022
"6,937",52114-9,Wellesley to Wellesley (50 mile Sunday),2022
"5,473.32",56219-5,Wellesley to Wellesley (50 mile Sunday),2022
"3,165",81158-7,Wellesley to Wellesley (50 mile Sunday),2022
"3,117.9",81404-7,Wellesley to Wellesley (50 mile Sunday),2022
"7,395",56468-5,Wellesley to Wellesley (50 mile Sunday),2022
"1,000",59997-7,Wellesley to Wellesley (50 mile Sunday),2022
"2,210",65835-5,Wellesley to Wellesley (50 mile Sunday),2022
"2,939",10748-A,Wellesley to Wellesley (50 mile Sunday),2022
"3,104",11530-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,625",81524-0,Wellesley to Wellesley (50 mile Sunday),2022
"8,680",81881-0,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",13436-A,Wellesley to Wellesley (50 mile Sunday),2022
"4,475",39913-5,Wellesley to Wellesley (50 mile Sunday),2022
"3,120",49149-9,Wellesley to Wellesley (50 mile Sunday),2022
"16,881",52519-0,Wellesley to Wellesley (50 mile Sunday),2022
"7,090",56625-6,Wellesley to Wellesley (50 mile Sunday),2022
"2,020",65964-2,Wellesley to Wellesley (50 mile Sunday),2022
"2,090",71846-0,Wellesley to Wellesley (50 mile Sunday),2022
"2,400",71911-3,Wellesley to Wellesley (50 mile Sunday),2022
"4,400",79947-6,Wellesley to Wellesley (50 mile Sunday),2022
"2,760",99717-1,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",10650-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,081",10773-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,560",10894-A,Wellesley to Wellesley (50 mile Sunday),2022
"6,553.75",63873-1,Wellesley to Wellesley (50 mile Sunday),2022
"1,200",64097-8,Wellesley to Wellesley (50 mile Sunday),2022
"11,324.1",75173-1,Wellesley to Wellesley (50 mile Sunday),2022
"2,985",78629-8,Wellesley to Wellesley (50 mile Sunday),2022
"1,725",83574-1,Wellesley to Wellesley (50 mile Sunday),2022
"14,721",83794-3,Wellesley to Wellesley (50 mile Sunday),2022
"3,650",90052-4,Wellesley to Wellesley (50 mile Sunday),2022
"4,915",10168-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",11551-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,060",11887-A,Wellesley to Wellesley (50 mile Sunday),2022
"4,025",14359-A,Wellesley to Wellesley (50 mile Sunday),2022
"5,000",28197-1,Wellesley to Wellesley (50 mile Sunday),2022
"23,820.81",52113-6,Wellesley to Wellesley (50 mile Sunday),2022
"8,250",52292-8,Wellesley to Wellesley (50 mile Sunday),2022
"9,650",59626-8,Wellesley to Wellesley (50 mile Sunday),2022
"3,054",73549-8,Wellesley to Wellesley (50 mile Sunday),2022
"2,245",73925-8,Wellesley to Wellesley (50 mile Sunday),2022
"1,580",81915-2,Wellesley to Wellesley (50 mile Sunday),2022
"5,099",10845-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",10898-A,Wellesley to Wellesley (50 mile Sunday),2022
"2,694",10944-A,Wellesley to Wellesley (50 mile Sunday),2022
"3,945",36520-8,Wellesley to Wellesley (50 mile Sunday),2022
"6,660",48393-1,Wellesley to Wellesley (50 mile Sunday),2022
"4,176",71030-3,Wellesley to Wellesley (50 mile Sunday),2022
"8,111",75042-8,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",10931-A,Wellesley to Wellesley (50 mile Sunday),2022
"6,244",19644-8,Wellesley to Wellesley (50 mile Sunday),2022
"3,362.82",64382-3,Wellesley to Wellesley (50 mile Sunday),2022
"2,000",83564-4,Wellesley to Wellesley (50 mile Sunday),2022
"2,155",83652-0,Wellesley to Wellesley (50 mile Sunday),2022
"19,560",83697-3,Wellesley to Wellesley (50 mile Sunday),2022
"1,267.02",10100-6,Wellesley to Wellesley (50 mile Sunday),2022
"4,100",13877-8,Wellesley to Wellesley (50 mile Sunday),2022
"1,050",65880-5,Wellesley to Wellesley (50 mile Sunday),2022
"4,856",79788-9,Wellesley to Wellesley (50 mile Sunday),2022
